서비스링크,도로명,시작노드명,종료노드명,지도거리
1220037100,논현로,동호대교남단,동호대교북단,1024
1000009000,대학로,종로5가,이화사거리,575
1000016000,대학로,이화사거리,혜화동로터리,1087
1000015900,대학로,혜화동로터리,이화사거리,1034
1000008900,대학로,이화사거리,종로5가,578
1200009000,도림천로,구로디지털단지역,구로1교,574
1160007800,도림천로,구로1교,대림역,543
1160011200,도림천로,대림역,거리공원오거리,655
1160014000,도림천로,거리공원오거리,도림펌프장앞,517
1160016400,도림천로,도림펌프장앞,신도림고가차도(북측),754
1180013700,도림천로,신도림고가차도(북측),도림교,456
1180014900,도림천로,도림교,문래동신안인스빌,483
1180016500,도림천로,문래동신안인스빌,신정교동단,328
1180017100,도림천로,신정교동단,신정교서단,710
1180017000,도림천로,신정교서단,신정교동단,712
1180016400,도림천로,신정교동단,도림교,511
1180014800,도림천로,도림교,도림교,465
1180013600,도림천로,도림교,도림펌프장앞,739
1160016300,도림천로,도림펌프장앞,도림펌프장앞,292
1160013900,도림천로,도림펌프장앞,거리공원오거리,474
1160011100,도림천로,거리공원오거리,대림역,655
1160007700,도림천로,대림역,구로1교,551
1200008900,도림천로,구로1교,구로디지털단지역,578
1070018400,도봉로,미아사거리,삼양입구사거리,893
1080002800,도봉로,삼양입구사거리,미아역,1060
1080005200,도봉로,미아역,수유사거리,974
1080008000,도봉로,수유사거리,대한병원,115
1080009400,도봉로,대한병원,수유역,319
1080010000,도봉로,수유역,강북구청,237
1080011400,도봉로,강북구청,우이교,512
1090001800,도봉로,우이교,창동시장입구,433
1090003800,도봉로,창동시장입구,정의여중입구,595
1090007200,도봉로,정의여중입구,도봉보건소,657
1090009000,도봉로,도봉보건소,방학사거리,730
1090011000,도봉로,방학사거리,방학역,476
1090012000,도봉로,방학역,신도봉사거리,471
1090012800,도봉로,신도봉사거리,도봉역,1043
1090000400,도봉로,도봉역,도봉산역,762
1090000500,도봉로,도봉산역,시계(도봉로),702
1090000600,도봉로,시계(도봉로),도봉산역,703
1090000300,도봉로,도봉산역,도봉역,759
1090012700,도봉로,도봉역,신도봉사거리,1043
